,DELAY BETWEEN RATES (ms),Batch Size,Number of Batches (per run),Number of runs,Delay Increment,Batch Size Increment,,,,,,
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.351,109.359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.351,109.359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4436,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4436,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78832,0.78838,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78832,0.78838,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44372,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44372,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44373,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44373,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44373,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44373,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.455,124.465,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.455,124.465,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44373,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44361,1.44373,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78832,0.78835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78832,0.78835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78832,0.78835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78832,0.78835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.351,109.359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.351,109.359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10632,1.1064,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.455,124.465,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.455,124.465,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78831,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78831,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67302,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13814,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13814,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13814,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13814,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78831,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78831,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78828,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78828,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44391,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44391,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44391,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44391,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78828,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78828,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67318,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.331,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44391,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44391,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44378,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44378,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.332,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.332,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67285,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67285,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67285,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67285,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67285,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67285,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.34,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78838,0.78844,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78838,0.78844,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78838,0.78844,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78838,0.78844,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.469,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.469,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.341,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.341,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78838,0.78844,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78838,0.78844,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.341,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.341,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67292,3.67315,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1383,1.1384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.469,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.469,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.333,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.333,109.333,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.432,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.432,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.332,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.332,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.332,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.332,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.324,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.324,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.324,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.324,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.432,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.432,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.324,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.324,109.332,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78828,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78828,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.432,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.432,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44392,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44392,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.433,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.433,124.442,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44392,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44392,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.434,124.443,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.434,124.443,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.434,124.444,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.434,124.444,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13816,1.13826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.314,109.322,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.314,109.322,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10623,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10623,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10623,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78835,Market,0,A
