sourceTimeband,sourceValueDate,sourceAccount,sourceExternalReference,sourceBalance,wrkACCOUNT NAME,wrkCurrency,wrkTime,wrkCounterparty,Firm,Center,ParentExtRefNo,DealType,ExecType,ValueDate,Adjustment,Notes,ExtRefNo,RedefaultValues,Portfolio,runningBalance
15:40:00,09/03/2010,Investment,LOAN,12470.21,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,03/09/2018,0,Investment/LOAN/03-09-18/15:40,5180605154002286,N,5,12470.21
16:05:00,09/03/2010,Investment,LOAN,12470.21,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,03/09/2018,0,Investment/LOAN/03-09-18/16:05,6180605160502287,N,6,12470.21
16:30:00,09/03/2010,Investment,LOAN,12470.21,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,03/09/2018,0,Investment/LOAN/03-09-18/16:30,7180605163002288,N,7,12470.21
17:00 (prev),10/03/2010,Investment,LOAN,19857.03,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,7386.82,Investment/LOAN/04-09-18/17:00,0180605170002289,N,0,19857.03
09:30:00,10/03/2010,Investment,LOAN,19857.03,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,0,Investment/LOAN/04-09-18/09:30,1180605093002290,N,1,19857.03
12:45:00,10/03/2010,Investment,LOAN,12629.07,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,-7227.96,Investment/LOAN/04-09-18/12:45,2180605124502291,N,2,12629.07
14:15:00,10/03/2010,Investment,LOAN,12629.07,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,0,Investment/LOAN/04-09-18/14:15,3180605141502292,N,3,12629.07
15:15:00,10/03/2010,Investment,LOAN,12629.07,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,0,Investment/LOAN/04-09-18/15:15,4180605151502293,N,4,12629.07
15:40:00,10/03/2010,Investment,LOAN,12629.07,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,0,Investment/LOAN/04-09-18/15:40,5180605154002294,N,5,12629.07
16:05:00,10/03/2010,Investment,LOAN,12629.07,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,0,Investment/LOAN/04-09-18/16:05,6180605160502295,N,6,12629.07
16:30:00,10/03/2010,Investment,LOAN,12629.07,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,04/09/2018,0,Investment/LOAN/04-09-18/16:30,7180605163002296,N,7,12629.07
17:00 (prev),11/03/2010,Investment,LOAN,15885.62,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,3256.55,Investment/LOAN/05-09-18/17:00,0180605170002297,N,0,15885.62
09:30:00,11/03/2010,Investment,LOAN,15885.62,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,0,Investment/LOAN/05-09-18/09:30,1180605093002298,N,1,15885.62
12:45:00,11/03/2010,Investment,LOAN,12549.64,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,-3335.98,Investment/LOAN/05-09-18/12:45,2180605124502299,N,2,12549.64
14:15:00,11/03/2010,Investment,LOAN,12549.64,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,0,Investment/LOAN/05-09-18/14:15,3180605141502300,N,3,12549.64
15:15:00,11/03/2010,Investment,LOAN,12549.64,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,0,Investment/LOAN/05-09-18/15:15,4180605151502301,N,4,12549.64
15:40:00,11/03/2010,Investment,LOAN,12549.64,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,0,Investment/LOAN/05-09-18/15:40,5180605154002302,N,5,12549.64
16:05:00,11/03/2010,Investment,LOAN,12549.64,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,0,Investment/LOAN/05-09-18/16:05,6180605160502303,N,6,12549.64
16:30:00,11/03/2010,Investment,LOAN,12549.64,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,05/09/2018,0,Investment/LOAN/05-09-18/16:30,7180605163002304,N,7,12549.64
17:00 (prev),12/03/2010,Investment,LOAN,16679.9,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,4130.26,Investment/LOAN/06-09-18/17:00,0180605170002305,N,0,16679.9
09:30:00,12/03/2010,Investment,LOAN,16679.9,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,0,Investment/LOAN/06-09-18/09:30,1180605093002306,N,1,16679.9
12:45:00,12/03/2010,Investment,LOAN,13423.35,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,-3256.55,Investment/LOAN/06-09-18/12:45,2180605124502307,N,2,13423.35
14:15:00,12/03/2010,Investment,LOAN,13423.35,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,0,Investment/LOAN/06-09-18/14:15,3180605141502308,N,3,13423.35
15:15:00,12/03/2010,Investment,LOAN,13423.35,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,0,Investment/LOAN/06-09-18/15:15,4180605151502309,N,4,13423.35
15:40:00,12/03/2010,Investment,LOAN,13423.35,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,0,Investment/LOAN/06-09-18/15:40,5180605154002310,N,5,13423.35
16:05:00,12/03/2010,Investment,LOAN,13423.35,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,0,Investment/LOAN/06-09-18/16:05,6180605160502311,N,6,13423.35
16:30:00,12/03/2010,Investment,LOAN,13423.35,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,06/09/2018,0,Investment/LOAN/06-09-18/16:30,7180605163002312,N,7,13423.35
17:00 (prev),15/03/2010,Investment,LOAN,11914.22,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,-1509.13,Investment/LOAN/11-09-18/17:00,0180605170002313,N,0,11914.22
09:30:00,15/03/2010,Investment,LOAN,15885.62,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,3971.4,Investment/LOAN/11-09-18/09:30,1180605093002314,N,1,15885.62
12:45:00,15/03/2010,Investment,LOAN,20969.02,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,5083.4,Investment/LOAN/11-09-18/12:45,2180605124502315,N,2,20969.02
14:15:00,15/03/2010,Investment,LOAN,20969.02,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,0,Investment/LOAN/11-09-18/14:15,3180605141502316,N,3,20969.02
15:15:00,15/03/2010,Investment,LOAN,20969.02,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,0,Investment/LOAN/11-09-18/15:15,4180605151502317,N,4,20969.02
15:40:00,15/03/2010,Investment,LOAN,20969.02,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,0,Investment/LOAN/11-09-18/15:40,5180605154002318,N,5,20969.02
16:05:00,15/03/2010,Investment,LOAN,20969.02,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,0,Investment/LOAN/11-09-18/16:05,6180605160502319,N,6,20969.02
16:30:00,15/03/2010,Investment,LOAN,20969.02,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,11/09/2018,0,Investment/LOAN/11-09-18/16:30,7180605163002320,N,7,20969.02
17:00 (prev),16/03/2010,Investment,LOAN,15885.62,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,-5083.4,Investment/LOAN/12-09-18/17:00,0180605170002321,N,0,15885.62
09:30:00,16/03/2010,Investment,LOAN,15885.62,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,0,Investment/LOAN/12-09-18/09:30,1180605093002322,N,1,15885.62
12:45:00,16/03/2010,Investment,LOAN,23193.01,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,7307.39,Investment/LOAN/12-09-18/12:45,2180605124502323,N,2,23193.01
14:15:00,16/03/2010,Investment,LOAN,23193.01,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,0,Investment/LOAN/12-09-18/14:15,3180605141502324,N,3,23193.01
15:15:00,16/03/2010,Investment,LOAN,23193.01,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,0,Investment/LOAN/12-09-18/15:15,4180605151502325,N,4,23193.01
15:40:00,16/03/2010,Investment,LOAN,23193.01,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,0,Investment/LOAN/12-09-18/15:40,5180605154002326,N,5,23193.01
16:05:00,16/03/2010,Investment,LOAN,23193.01,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,0,Investment/LOAN/12-09-18/16:05,6180605160502327,N,6,23193.01
16:30:00,16/03/2010,Investment,LOAN,23193.01,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,12/09/2018,0,Investment/LOAN/12-09-18/16:30,7180605163002328,N,7,23193.01
17:00 (prev),17/03/2010,Investment,LOAN,31771.25,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,8578.24,Investment/LOAN/13-09-18/17:00,0180605170002329,N,0,31771.25
09:30:00,17/03/2010,Investment,LOAN,31771.25,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,0,Investment/LOAN/13-09-18/09:30,1180605093002330,N,1,31771.25
12:45:00,17/03/2010,Investment,LOAN,33359.81,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,1588.56,Investment/LOAN/13-09-18/12:45,2180605124502331,N,2,33359.81
14:15:00,17/03/2010,Investment,LOAN,33359.81,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,0,Investment/LOAN/13-09-18/14:15,3180605141502332,N,3,33359.81
15:15:00,17/03/2010,Investment,LOAN,33359.81,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,0,Investment/LOAN/13-09-18/15:15,4180605151502333,N,4,33359.81
15:40:00,17/03/2010,Investment,LOAN,33359.81,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,0,Investment/LOAN/13-09-18/15:40,5180605154002334,N,5,33359.81
16:05:00,17/03/2010,Investment,LOAN,33359.81,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,0,Investment/LOAN/13-09-18/16:05,6180605160502335,N,6,33359.81
16:30:00,17/03/2010,Investment,LOAN,33359.81,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,13/09/2018,0,Investment/LOAN/13-09-18/16:30,7180605163002336,N,7,33359.81
17:00 (prev),18/03/2010,Investment,LOAN,10325.66,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,-23034.15,Investment/LOAN/14-09-18/17:00,0180605170002337,N,0,10325.66
09:30:00,18/03/2010,Investment,LOAN,23828.44,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,13502.78,Investment/LOAN/14-09-18/09:30,1180605093002338,N,1,23828.44
12:45:00,18/03/2010,Investment,LOAN,37331.22,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,13502.78,Investment/LOAN/14-09-18/12:45,2180605124502339,N,2,37331.22
14:15:00,18/03/2010,Investment,LOAN,37331.22,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,0,Investment/LOAN/14-09-18/14:15,3180605141502340,N,3,37331.22
15:15:00,18/03/2010,Investment,LOAN,37331.22,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,0,Investment/LOAN/14-09-18/15:15,4180605151502341,N,4,37331.22
15:40:00,18/03/2010,Investment,LOAN,37331.22,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,0,Investment/LOAN/14-09-18/15:40,5180605154002342,N,5,37331.22
16:05:00,18/03/2010,Investment,LOAN,37331.22,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,0,Investment/LOAN/14-09-18/16:05,6180605160502343,N,6,37331.22
16:30:00,18/03/2010,Investment,LOAN,37331.22,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,14/09/2018,0,Investment/LOAN/14-09-18/16:30,7180605163002344,N,7,37331.22
17:00 (prev),19/03/2010,Investment,LOAN,38919.78,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,1588.56,Investment/LOAN/17-09-18/17:00,0180605170002345,N,0,38919.78
09:30:00,19/03/2010,Investment,LOAN,38919.78,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,0,Investment/LOAN/17-09-18/09:30,1180605093002346,N,1,38919.78
12:45:00,19/03/2010,Investment,LOAN,36775.22,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,-2144.56,Investment/LOAN/17-09-18/12:45,2180605124502347,N,2,36775.22
14:15:00,19/03/2010,Investment,LOAN,36775.22,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,0,Investment/LOAN/17-09-18/14:15,3180605141502348,N,3,36775.22
15:15:00,19/03/2010,Investment,LOAN,36775.22,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,0,Investment/LOAN/17-09-18/15:15,4180605151502349,N,4,36775.22
15:40:00,19/03/2010,Investment,LOAN,36775.22,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,0,Investment/LOAN/17-09-18/15:40,5180605154002350,N,5,36775.22
16:05:00,19/03/2010,Investment,LOAN,36775.22,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,0,Investment/LOAN/17-09-18/16:05,6180605160502351,N,6,36775.22
16:30:00,19/03/2010,Investment,LOAN,36775.22,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,17/09/2018,0,Investment/LOAN/17-09-18/16:30,7180605163002352,N,7,36775.22
17:00 (prev),22/03/2010,Investment,LOAN,51628.28,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,14853.06,Investment/LOAN/20-09-18/17:00,0180605170002353,N,0,51628.28
09:30:00,22/03/2010,Investment,LOAN,51628.28,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,0,Investment/LOAN/20-09-18/09:30,1180605093002354,N,1,51628.28
12:45:00,22/03/2010,Investment,LOAN,57664.81,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,6036.53,Investment/LOAN/20-09-18/12:45,2180605124502355,N,2,57664.81
14:15:00,22/03/2010,Investment,LOAN,57664.81,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,0,Investment/LOAN/20-09-18/14:15,3180605141502356,N,3,57664.81
15:15:00,22/03/2010,Investment,LOAN,57664.81,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,0,Investment/LOAN/20-09-18/15:15,4180605151502357,N,4,57664.81
15:40:00,22/03/2010,Investment,LOAN,57664.81,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,0,Investment/LOAN/20-09-18/15:40,5180605154002358,N,5,57664.81
16:05:00,22/03/2010,Investment,LOAN,57664.81,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,0,Investment/LOAN/20-09-18/16:05,6180605160502359,N,6,57664.81
16:30:00,22/03/2010,Investment,LOAN,57664.81,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,20/09/2018,0,Investment/LOAN/20-09-18/16:30,7180605163002360,N,7,57664.81
17:00 (prev),23/03/2010,Investment,LOAN,47656.87,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,-10007.94,Investment/LOAN/21-09-18/17:00,0180605170002361,N,0,47656.87
09:30:00,23/03/2010,Investment,LOAN,47656.87,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,0,Investment/LOAN/21-09-18/09:30,1180605093002362,N,1,47656.87
12:45:00,23/03/2010,Investment,LOAN,45591.74,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,-2065.13,Investment/LOAN/21-09-18/12:45,2180605124502363,N,2,45591.74
14:15:00,23/03/2010,Investment,LOAN,45591.74,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,0,Investment/LOAN/21-09-18/14:15,3180605141502364,N,3,45591.74
15:15:00,23/03/2010,Investment,LOAN,45591.74,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,0,Investment/LOAN/21-09-18/15:15,4180605151502365,N,4,45591.74
15:40:00,23/03/2010,Investment,LOAN,45591.74,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,0,Investment/LOAN/21-09-18/15:40,5180605154002366,N,5,45591.74
16:05:00,23/03/2010,Investment,LOAN,45591.74,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,0,Investment/LOAN/21-09-18/16:05,6180605160502367,N,6,45591.74
16:30:00,23/03/2010,Investment,LOAN,45591.74,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,21/09/2018,0,Investment/LOAN/21-09-18/16:30,7180605163002368,N,7,45591.74
17:00 (prev),24/03/2010,Investment,LOAN,27799.84,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,-17791.9,Investment/LOAN/24-09-18/17:00,0180605170002369,N,0,27799.84
09:30:00,24/03/2010,Investment,LOAN,27799.84,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,0,Investment/LOAN/24-09-18/09:30,1180605093002370,N,1,27799.84
12:45:00,24/03/2010,Investment,LOAN,23431.29,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,-4368.55,Investment/LOAN/24-09-18/12:45,2180605124502371,N,2,23431.29
14:15:00,24/03/2010,Investment,LOAN,23431.29,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,0,Investment/LOAN/24-09-18/14:15,3180605141502372,N,3,23431.29
15:15:00,24/03/2010,Investment,LOAN,23431.29,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,0,Investment/LOAN/24-09-18/15:15,4180605151502373,N,4,23431.29
15:40:00,24/03/2010,Investment,LOAN,23431.29,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,0,Investment/LOAN/24-09-18/15:40,5180605154002374,N,5,23431.29
16:05:00,24/03/2010,Investment,LOAN,23431.29,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,0,Investment/LOAN/24-09-18/16:05,6180605160502375,N,6,23431.29
16:30:00,24/03/2010,Investment,LOAN,23431.29,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,24/09/2018,0,Investment/LOAN/24-09-18/16:30,7180605163002376,N,7,23431.29
17:00 (prev),25/03/2010,Investment,LOAN,5559.97,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,-17871.32,Investment/LOAN/25-09-18/17:00,0180605170002377,N,0,5559.97
09:30:00,25/03/2010,Investment,LOAN,5559.97,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,0,Investment/LOAN/25-09-18/09:30,1180605093002378,N,1,5559.97
12:45:00,25/03/2010,Investment,LOAN,15091.34,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,9531.37,Investment/LOAN/25-09-18/12:45,2180605124502379,N,2,15091.34
14:15:00,25/03/2010,Investment,LOAN,15091.34,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,0,Investment/LOAN/25-09-18/14:15,3180605141502380,N,3,15091.34
15:15:00,25/03/2010,Investment,LOAN,15091.34,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,0,Investment/LOAN/25-09-18/15:15,4180605151502381,N,4,15091.34
15:40:00,25/03/2010,Investment,LOAN,15091.34,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,0,Investment/LOAN/25-09-18/15:40,5180605154002382,N,5,15091.34
16:05:00,25/03/2010,Investment,LOAN,15091.34,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,0,Investment/LOAN/25-09-18/16:05,6180605160502383,N,6,15091.34
16:30:00,25/03/2010,Investment,LOAN,15091.34,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,25/09/2018,0,Investment/LOAN/25-09-18/16:30,7180605163002384,N,7,15091.34
17:00 (prev),26/03/2010,Investment,LOAN,19857.03,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,4765.69,Investment/LOAN/26-09-18/17:00,0180605170002385,N,0,19857.03
09:30:00,26/03/2010,Investment,LOAN,19857.03,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,0,Investment/LOAN/26-09-18/09:30,1180605093002386,N,1,19857.03
12:45:00,26/03/2010,Investment,LOAN,11993.65,INVESTMENT,GBP,12:45:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,-7863.38,Investment/LOAN/26-09-18/12:45,2180605124502387,N,2,11993.65
14:15:00,26/03/2010,Investment,LOAN,11993.65,INVESTMENT,GBP,14:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,0,Investment/LOAN/26-09-18/14:15,3180605141502388,N,3,11993.65
15:15:00,26/03/2010,Investment,LOAN,11993.65,INVESTMENT,GBP,15:15:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,0,Investment/LOAN/26-09-18/15:15,4180605151502389,N,4,11993.65
15:40:00,26/03/2010,Investment,LOAN,11993.65,INVESTMENT,GBP,15:40:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,0,Investment/LOAN/26-09-18/15:40,5180605154002390,N,5,11993.65
16:05:00,26/03/2010,Investment,LOAN,11993.65,INVESTMENT,GBP,16:05:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,0,Investment/LOAN/26-09-18/16:05,6180605160502391,N,6,11993.65
16:30:00,26/03/2010,Investment,LOAN,11993.65,INVESTMENT,GBP,16:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,26/09/2018,0,Investment/LOAN/26-09-18/16:30,7180605163002392,N,7,11993.65
17:00 (prev),29/03/2010,Investment,LOAN,19857.03,INVESTMENT,GBP,17:00:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,01/10/2018,7863.38,Investment/LOAN/01-10-18/17:00,0180605170002393,N,0,19857.03
09:30:00,29/03/2010,Investment,LOAN,19857.03,INVESTMENT,GBP,09:30:00,INV-OTH,INV,OTH,INVESTMENT/LOAN,Account Amendment,1,01/10/2018,0,Investment/LOAN/01-10-18/09:30,1180605093002394,N,1,19857.03
